,rownum,adult,budget,genres,production_companies,release_date,revenue,runtime,DirectorHistoryGross,ActorHistoryAverage_Gross,production_history_gross,genre_10752,genre_12,genre_14,genre_16,genre_80,genre_18,genre_10769,genre_10770,genre_27,genre_28,genre_10402,genre_35,genre_36,genre_99,genre_37,genre_878,genre_9648,genre_53,genre_10749,genre_10751
2901,20214,0,12000000.0,[53],"[4186, 11875, 11876, 11877]",2012-03-02,2521.0,90.0,1.0,4128524833201.0,8339150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2902,20216,0,20000000.0,"[53, 80, 18]","[1872, 10254]",2012-09-01,1969193.0,105.0,1.0,1077171611219.0,564172027.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2903,20223,0,2500000.0,"[35, 27]","[1205, 1608, 7437, 10427]",2013-01-11,60141683.0,86.0,1.0,225986572224.0,321869508.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2904,20262,0,15000000.0,[27],"[33, 10677, 10678]",2013-01-17,146497771.0,100.0,1.0,1977185737495.0,11001694780.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2905,20264,0,100000.0,"[18, 878]",[44640],2013-04-05,444098.0,96.0,1.0,666145108057.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2906,20273,0,56000000.0,"[53, 80, 18]","[508, 7415, 8532, 8537, 10104, 10405, 11030, 22146, 25790]",2013-01-18,19701164.0,109.0,1.0,1.0,1080744631.8888888,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2907,20281,0,6300000.0,[53],"[288, 3353, 5267, 9987, 13242, 37343]",2012-02-12,419953.0,101.0,1.0,617984581282.0,140042064.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2908,20314,0,6000000.0,[35],"[2150, 7295, 8852, 8890, 8891]",2013-01-01,32438988.0,90.0,27419953.0,658079247219.0,2657822496.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2909,20324,0,35000000.0,"[28, 80]",[2902],2013-01-23,46216641.0,118.0,47624253.0,879397446604.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2910,20335,0,50000000.0,"[14, 27, 28]","[4, 264, 746, 4740, 8411, 11238]",2013-01-17,224803475.0,88.0,1.0,1.0,6276425069.5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2912,20360,0,6500000.0,"[18, 53]",[1645],2013-05-31,2401510.0,116.0,1.0,3837141456853.0,3665608418.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2913,20377,0,900000.0,[99],[17027],2011-09-11,25000.0,97.0,1.0,407550997190.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2914,20383,0,60000000.0,"[10749, 878, 18, 14]","[2203, 2577, 12391, 45970, 48188, 53495, 53496, 53497]",2012-09-27,8106475.0,104.0,1.0,220925096792.0,39960602.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2915,20410,0,30000000.0,"[53, 80, 18]","[435, 1205, 6292, 10427]",2013-02-07,63372757.0,106.0,250993.0,1979000815829.0,1153028175.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2916,20413,0,35000000.0,"[35, 80]","[4403, 37361, 37362]",2013-02-07,173965010.0,111.0,1.0,660211417987.0,118443130.66666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2917,20442,0,60000000.0,"[14, 18, 10749]","[1088, 6194, 32184, 36390]",2013-02-13,60052138.0,124.0,1.0,220136237550.0,10935230033.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2918,20447,0,92000000.0,"[28, 53]","[290, 306, 444, 2735, 10893, 12292, 22213, 34396, 34397]",2013-02-06,304654182.0,98.0,1.0,137783841.0,5589728048.555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2919,20450,0,13000000.0,[35],"[7295, 8852, 10227, 52337]",2013-03-01,48065672.0,93.0,1.0,1.0,3528297473.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2920,20457,0,28000000.0,[10749],"[722, 7295]",2013-02-07,97594140.0,115.0,1.0,2198563958721.0,6419727672.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2921,20470,0,11500000.0,"[53, 28, 878, 27, 9648]","[2982, 21897, 23423]",2012-10-04,1402307.0,114.0,1.0,1099518928785.0,98436468.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0
2922,20478,0,40000000.0,"[16, 35, 12, 10751, 878]","[2213, 5024, 7289]",2013-02-14,74597643.0,89.0,1.0,443319436782.0,7979290.333333333,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2923,20488,0,3000000.0,"[10749, 18]","[58, 97, 11510, 19246, 20313]",2013-04-05,11176469.0,108.0,1.0,9457374182.0,496235236.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2924,20498,0,35000000.0,"[53, 18]","[1450, 6735, 6736, 11448, 14739]",2013-02-21,42930462.0,112.0,1.0,1.0,515676022.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2925,20505,0,3500000.0,"[878, 53, 27]","[2514, 3172, 7625, 25673]",2013-02-21,25174316.0,97.0,232229529.0,449741727349.0,334234000.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2926,20511,0,300000.0,"[35, 18]","[1747, 5766, 9292, 10847]",2012-07-03,2750275.0,88.0,1.0,427081309737.0,0.25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2927,20527,0,195000000.0,"[28, 10751, 14]","[12, 333, 923, 6194, 8406, 9168]",2013-02-27,197687603.0,114.0,1.0,105192701.0,11866139380.833334,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2928,20529,0,5000000.0,"[27, 53]","[694, 5490]",2013-02-28,15179302.0,88.0,17286299.0,224667842791.0,1309259709.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2929,20536,0,130000000.0,"[12, 28, 878, 53]","[4, 435, 2598, 6277, 8411, 19719]",2013-03-26,371876278.0,110.0,1.0,221682458759.0,6820511431.166667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2930,20539,0,12000000.0,"[18, 27, 53]","[43, 1645, 9350]",2013-02-28,12077441.0,99.0,1.0,450027071460.0,2038827303.3333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2931,20540,0,10000000.0,[53],"[2231, 17837, 22564]",2013-01-03,1034589.0,99.0,24362772.0,442458116000.0,52144360.333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2932,20544,0,200000000.0,"[14, 12, 10751]","[2, 16314]",2013-03-07,491868548.0,130.0,1.0,2203967599354.0,12275927317.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2933,20550,0,135000000.0,"[12, 16, 35, 10751, 14]",[521],2013-03-20,585178928.0,98.0,1.0,220842699737.0,9737632848.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2934,20577,0,225000.0,"[10769, 99]",[23648],2012-11-01,111300.0,86.0,1.0,869800822559.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2935,20597,0,30000000.0,[35],"[12, 11175, 11176]",2013-03-14,27437881.0,100.0,1.0,669669618314.0,5146114250.666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2936,20598,0,5000000.0,"[18, 80]","[8924, 14036, 14531, 14718, 15231, 17719, 26676, 78780]",2013-01-24,31724284.0,94.0,1.0,1.0,140145955.125,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2937,20619,0,13000000.0,"[80, 53]","[559, 10339, 15462, 15463, 15464, 15465]",2013-03-14,68572378.0,94.0,538514772.0,19470117161.0,852472531.8333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2938,20620,0,70000000.0,"[28, 53]","[925, 10254]",2013-03-20,161025640.0,120.0,1.0,441744867748.0,868573097.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2939,20663,0,15000000.0,"[18, 80]","[737, 8600, 22632]",2013-03-20,35485608.0,140.0,84967.0,8029553308.0,100521488.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,20670,0,44000000.0,"[28, 12, 10749, 878, 53]","[8073, 10427, 12075, 13649]",2013-03-22,63327201.0,125.0,1.0,223415805508.0,123839938.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
2942,20681,0,13000000.0,"[35, 18, 10749]",[10146],2013-03-21,18000000.0,107.0,42000000.0,3230975185.0,1577877432.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2943,20720,0,17000000.0,[27],"[559, 768, 7263]",2013-04-05,97542952.0,91.0,688889105.0,673138026759.0,1947109962.3333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2944,20721,0,20000000.0,"[53, 80, 18, 9648]","[6708, 7981, 8286, 9349]",2013-03-27,24261569.0,101.0,1.0,1776504430093.0,329445399.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2945,20726,0,8500000.0,"[28, 12, 80]","[1645, 7437, 7625, 9015, 9016]",2013-03-15,9747.0,99.0,1.0,243620803.0,830878006.4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2946,20737,0,1200000.0,"[80, 35]",[36242],2000-06-16,1404.0,85.0,1.0,114686063408.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2947,20750,0,120000000.0,"[28, 878, 12, 9648]","[33, 7076, 7295, 19647, 19648]",2013-04-10,286168572.0,124.0,1.0,1333825729811.0,9347865936.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2948,20755,0,25000000.0,"[53, 12, 18]","[4636, 4792, 9987, 19369, 20659, 22545, 22546, 39708, 44811]",2012-03-28,432274.0,113.0,1.0,414313104724.0,4161111.222222222,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2949,20759,0,40000000.0,[18],[6194],2013-04-12,95020213.0,128.0,1.0,445100186181.0,42482814180.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950,20784,0,10000000.0,"[18, 53]","[1632, 8533, 10285, 11140, 11448]",2012-09-11,3428048.0,115.0,1.0,3454801372784.0,591516500.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2951,20791,0,20000000.0,[35],[7405],2013-04-11,78378744.0,86.0,1.0,667297574923.0,3527334493.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2952,20799,0,25000000.0,"[53, 80, 28]","[4, 2609]",2013-04-18,86175291.0,130.0,1.0,1123233645589.0,15328717405.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2953,20809,0,1200000.0,[18],"[261, 3291]",2013-04-19,2861020.0,114.0,1.0,1113611162561.0,33989269.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,20829,0,32000000.0,"[28, 35]","[5, 771, 7431, 16615]",2013-06-12,126041322.0,107.0,15785148.0,10425656072861.0,5962501164.25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2955,20830,0,200000000.0,"[28, 12, 878]",[420],2013-04-18,1215439994.0,130.0,1.0,9070441555.0,3712273930.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2956,20843,0,40000000.0,"[12, 18]","[83, 6370, 20395, 60229, 72917]",2011-12-21,5446000.0,130.0,1.0,13954477.0,87368773.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957,20850,0,10000000.0,[18],"[7493, 10892]",2013-05-01,21587700.0,130.0,1.0,1364920771.0,252672480.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,20895,0,2500000.0,[18],"[16042, 21608]",2012-02-14,3003.0,102.0,1.0,8083639573.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,20910,0,105000000.0,"[18, 10749]","[79, 240, 6194, 11858, 14440, 14604]",2013-05-10,351040419.0,143.0,1.0,676617746440.0,8959402772.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2961,20922,0,190000000.0,"[28, 12, 878]","[4, 6277, 11461, 12536]",2013-05-05,467365246.0,132.0,1.0,445389920485.0,8294813292.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2962,20932,0,58000000.0,[35],"[306, 508, 2575, 2796, 22213]",2013-06-07,44000000.0,119.0,1.0,675900190057.0,7846956282.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2963,20967,0,4800000.0,"[18, 53, 80]","[9, 856, 2266, 17513, 19865]",2013-05-30,10337387.0,90.0,1320393375.0,31676099254.0,144426380.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2964,20968,0,103000000.0,[35],"[923, 3527]",2013-05-23,362000072.0,100.0,1.0,673736475829.0,3863406743.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2965,20970,0,160000000.0,"[28, 53, 80]","[13, 33, 333, 1225, 3341, 6452, 7295, 9341, 48499]",2013-05-06,788679850.0,130.0,383257136.0,907200879171.0,6004567619.222222,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2966,20971,0,100000000.0,"[16, 12, 10751, 14]","[9383, 11749]",2013-05-15,268426634.0,102.0,1.0,224799449777.0,3951002550.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2968,20993,0,1500000.0,"[27, 53]","[2514, 3172, 7437, 7625, 21742]",2012-09-10,1165882.0,101.0,1.0,456366467.0,297956982.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2969,20997,0,23000000.0,"[18, 10749]","[2596, 7429]",2013-05-26,15600000.0,118.0,1.0,1.0,1034095162.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2970,21018,0,130000000.0,"[878, 28, 12]","[5, 12236, 12485]",2013-05-30,243843127.0,100.0,1.0,234147104429.0,9064917935.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2971,21025,0,75000000.0,"[53, 80]","[491, 7296, 23271, 23272]",2013-05-29,117698894.0,115.0,1.0,28084012804.0,1587563165.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2972,21026,0,10000000.0,[18],"[2123, 4135, 10254]",2013-08-08,1585582.0,92.0,1.0,917285972710.0,430897585.3333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,21050,0,500000.0,"[53, 27, 35]",[8822],2012-11-03,1000000.0,93.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2974,21054,0,4600000.0,"[35, 18]","[43, 3263, 14319]",2013-06-06,23198652.0,103.0,1.0,2478962659650.0,812284948.6666666,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2975,21068,0,225000000.0,"[28, 12, 14, 878]","[923, 6194, 9993, 9996, 78685]",2013-06-12,662845518.0,143.0,1.0,901376253409.0,11423395259.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2976,21073,0,35000000.0,[35],"[1020, 17049]",2013-04-25,21819348.0,90.0,1.0,5818911274.0,87686251.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2977,21080,0,3000000.0,"[878, 27, 53]","[33, 729, 2481, 3172, 18065]",2013-05-31,89328627.0,86.0,1.0,901871142444.0,7412977701.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2978,21099,0,15000000.0,"[18, 80]","[3012, 41077]",2013-06-12,19145732.0,90.0,1.0,1126720316761.0,11444509.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2979,21101,0,200000000.0,"[16, 10751]","[2, 3]",2013-06-20,743559607.0,104.0,1.0,1.0,15749163966.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2980,21119,0,6000000.0,[27],"[1992, 2577, 5358, 10611]",2012-12-26,31081.0,89.0,1.0,1409038800.0,966671901.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2981,21123,0,180000000.0,"[28, 878, 12]","[923, 6194, 19750, 19751]",2013-07-11,407602906.0,131.0,1.0,682513714474.0,13110404743.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2982,21125,0,13500000.0,"[18, 10749, 80, 9648]","[3110, 6194, 20416, 20644, 38591, 38592]",2013-01-01,19255873.0,124.0,1.0,3494698950.0,7016769610.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2983,21130,0,200000000.0,"[28, 18, 27, 878, 53]","[4, 3281, 6277, 9169, 11956, 19108, 23644]",2013-06-20,531865000.0,116.0,210819611.0,16372331365.0,5022698608.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
2984,21131,0,115000000.0,"[878, 28, 18, 53]","[559, 2531, 7431, 11029, 18209, 28788, 31076]",2013-08-07,286140700.0,109.0,1.0,1142586354571.0,957711889.5714285,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2985,21140,0,6000000.0,[18],"[3086, 5113, 6691, 14037, 16945, 16946, 16947]",2013-05-02,1066471.0,93.0,1.0,912246750.0,29515383.14285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,21161,0,76000000.0,"[16, 35, 10751]","[33, 6704]",2013-06-25,970761885.0,98.0,3203166250.0,21156298104.0,17696033592.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2987,21162,0,150000000.0,"[28, 18, 53]","[5, 347, 34981, 34982]",2013-06-27,205366737.0,131.0,158277725.0,5913196646400.0,6647892446.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2988,21163,0,20000000.0,"[35, 28, 878]","[33, 443, 10146, 10163]",2013-07-18,46089287.0,109.0,1.0,270869758.0,10372716730.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2989,21168,0,20000000.0,"[28, 53]",[1632],2013-05-07,8352885.0,100.0,1.0,671853016015.0,2562947866.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2990,21171,0,43000000.0,"[28, 35, 80]","[289, 290, 306, 7076, 10893, 22213]",2013-06-27,158674180.0,117.0,1.0,226227376237.0,7388142581.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2991,21175,0,255000000.0,"[28, 12, 37]","[2, 130, 2691, 37380, 37381, 37382]",2013-07-03,89289910.0,149.0,1.0,1349951896.0,5482408027.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2992,21219,0,2500000.0,"[35, 18, 10749]","[2575, 19194, 30133, 41077]",2013-08-02,6854611.0,95.0,1.0,2526329833166.0,424928706.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2993,21262,0,130000000.0,"[14, 28, 35, 80]","[33, 333, 552]",2013-07-18,61648500.0,96.0,1.0,230632690182.0,13934672176.333334,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2994,21276,0,13000000.0,"[27, 53]","[12, 11565, 31375]",2013-07-18,318000141.0,112.0,1.0,3421527531.0,5172363031.333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2995,21293,0,135000000.0,"[16, 10751]",[521],2013-07-11,282570682.0,96.0,1.0,453246468631.0,10322811776.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2996,21296,0,120000000.0,"[28, 878, 12, 14]","[306, 431, 7505, 9168, 10893, 22213]",2013-07-23,415440673.0,126.0,1.0,1365809473123.0,6724094475.833333,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2997,21337,0,61000000.0,"[28, 35, 80]","[13, 2527, 10405, 11030]",2013-08-02,131940411.0,109.0,1.0,1.0,644648377.5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2998,21349,0,18000000.0,"[35, 18]",[12966],2013-07-25,99206215.0,98.0,1.0,914832716159.0,108342697.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2999,21355,0,250000.0,"[53, 18]","[40796, 40797, 40798, 40799]",2013-07-29,56825.0,99.0,953383747.0,5263227588475.0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3000,21380,0,90000000.0,"[12, 10751, 14]","[436, 444, 711, 5219, 6332, 22213]",2013-08-07,174578751.0,106.0,1398317567.0,269619369117.0,5033213148.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3001,21381,0,105000000.0,"[14, 10751, 35, 16]","[5, 2251, 7311, 9169, 24097]",2013-07-30,347434178.0,105.0,1.0,917510165017.0,5536799407.2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3002,21382,0,4000000.0,[35],"[288, 694, 1219, 7281, 13854]",2013-07-24,9800000.0,90.0,1.0,686559895640.0,627455693.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3003,21395,0,25000000.0,"[28, 18]","[33, 79, 14714, 22339, 22340]",2013-07-04,2054941.0,105.0,1.0,906162666217.0,9202153234.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3004,21407,0,37000000.0,"[35, 80]","[12, 6363, 7364, 16791, 17929, 31073]",2013-08-07,269994119.0,110.0,1.0,1601030075800.0,3896385527.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3005,21410,0,80000000.0,[35],"[5, 2608, 7431]",2013-07-11,246984278.0,100.0,1.0,1585799050466.0,8875536987.666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3006,21417,0,28000000.0,"[28, 12, 80]","[33, 5374]",2013-07-17,60700000.0,103.0,205861402.0,236572409005.0,17794070622.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3007,21418,0,38000000.0,"[878, 28, 53]","[1225, 14718, 23634]",2013-09-02,98337295.0,119.0,1.0,245966658413.0,966150210.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3008,21419,0,50000000.0,"[16, 10751, 12, 35]","[2, 6125]",2013-08-09,219788712.0,91.0,1.0,1146247850941.0,13347330731.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3009,21426,0,35000000.0,"[18, 53]","[9, 1490, 7294, 7295, 7437, 13241, 14654, 34077, 36353]",2013-08-14,13785015.0,106.0,1.0,230497198746.0,1773640288.7777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3010,21435,0,12000000.0,"[18, 36]","[10427, 12073, 12074, 12075]",2013-08-16,35931410.0,128.0,1.0,52977889.0,98678527.25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3011,21438,0,60000000.0,"[28, 12, 18, 9648, 10749, 14]","[5755, 22656, 60746, 60747]",2013-08-21,90565421.0,130.0,1.0,1607193462631.0,388279616.25,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3012,21446,0,25000000.0,[18],"[326, 695, 18919, 18920, 18921, 18922]",2013-08-16,115922175.0,132.0,1.0,2538784831383.0,425008353.6666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,21447,0,1000000.0,[35],"[19632, 19633, 19634, 80062]",2013-08-09,2963902.0,93.0,60325029.0,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3014,21460,0,12000000.0,"[35, 18, 878]","[10163, 14384]",2013-08-16,87100449.0,123.0,1.0,1.0,2191818787.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3015,21478,0,27220000.0,"[53, 80]","[3604, 5830, 6715, 6819, 10405, 27993, 30023, 31832, 31833]",2013-07-18,5496951.0,105.0,26666409.0,1140876221991.0,56306427.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3016,21497,0,11000000.0,"[28, 18]","[3604, 5830, 10255, 10405, 11030, 14581, 27993, 46961, 47287]",2013-09-03,3639345.0,94.0,391651251.0,6208921137289.0,93873497.33333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3017,21501,0,50.0,"[28, 80, 18, 53]","[925, 5416, 38017]",1995-10-05,83.0,98.0,1.0,176599619.0,129834.66666666667,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3018,21528,0,16000000.0,[18],"[9, 2564, 5358, 7584, 10951, 11795, 15671, 21079, 22983]",2013-04-03,318982.0,100.0,1.0,1.0,416646242.1111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,21566,0,18000000.0,"[28, 80]","[1786, 2982, 3608, 12075, 19719, 28176, 36109, 68548, 68549, 68550]",2013-08-29,10501938.0,90.0,1.0,689076140950.0,142849138.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3020,21592,0,105000000.0,"[878, 53, 18]","[6194, 7364, 7470]",2013-09-27,716392705.0,91.0,1.0,234705760667.0,16971985772.333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3021,21598,0,11000000.0,"[18, 35, 10749]","[5353, 23108, 35846]",2013-09-07,7847000.0,93.0,1.0,1.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3022,21604,0,46000000.0,"[18, 53, 80]","[1088, 12199, 18208]",2013-09-18,122126687.0,153.0,39462438.0,35056403417.0,492805748.3333333,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3023,21605,0,22000000.0,"[53, 18, 80]","[562, 1645, 7295, 18617, 19177]",2013-12-06,15400000.0,116.0,1.0,2821156635773.0,3768474602.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3024,21608,0,4900000.0,"[35, 10749]","[19374, 19375]",2013-08-15,2159041.0,97.0,240112685.0,9543441623.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
